Archaea			Bacteria			Eukaryotes			Viruses	
			359.51058099269	368.941372277751		406.399852832965	389.319800513505		991.5	720.541810029092
			252.912720757615	283.562170730107		440.885556872864	426.727728668714		192.9125	176.926731152199
			328.154360116498	220.564533615343		443.022792824481	424.551421086983		145.642857142857	98.9573390156331
			326.596705481397	201.879476675516		513.021094439541	433.841356002792		600.25	666.42497702292
			344.298064918851	312.351950492686		456.171034874636	481.674607917214		596.2	337.761520076584
			287.963852716659	202.679498053262		511.068782633721	449.367848517506		676.5	197.282791951047
			320.366272189349	242.397259036859		520.201393827336	412.992314916554		263.695652173913	271.94835045282
			292.762916188289	240.01035373923		394.930976058932	363.427198072123		179	172.949652840306
			328.442689949842	210.586092675745		441.491666075608	427.32420546485		943.666666666667	2007.41357223667
			250.152952565344	216.611712047511		386.957477233386	349.47939787484		1058.25	1048.00838896134
			338.283805668016	215.847620422117		421.275805732957	390.019110775305		2684	0
			320.790302782324	228.952015018791		451.358125935962	435.110730720666		758.5	447.598592491085
			327.832455216017	220.591516480705		545.835156112189	575.674113468065		530.712328767123	444.190852357534
			312.360575905145	201.089571759034		449.300637156271	475.069580255717		231.944444444444	199.792762128016
			328.025375626043	240.634375132638		429.806443724399	320.92654148266		177.2	64.1654112431301
			300.272884882108	259.932848554683		314.306450637809	262.058620947021		387.2	204.613538164023
			337.091071428571	258.369088685421		566.066160878375	556.394851756194		458.5	427.799602617861
			346.331775700935	246.0517461725		316.598788223043	283.090758834682		246.888429752066	454.590198872806
			383.034667664297	425.915944657502		459.919173872651	446.567360688069		457.333333333333	987.502573836308
			312.156072491209	190.2841055906		432.445332955913	419.377656101689		209.84	252.707733097638
			299.533582724027	221.202378947291		499.288405797101	611.338803742689		211.10843373494	190.316425348084
			299.921350861287	281.207564504111		462.060496960397	470.624760201842		181.581967213115	161.72144115561
			311.258077965395	221.53539513316		575.331466876972	595.160038342149		1213	935.750500934945
			292.07271468144	216.922407538675		508.945227725696	385.240823834855		247.519230769231	218.823188575206
			333.112978782034	200.848951839408		546.029642466253	479.538790577335		701.5	504.167134986008
			333.353571428571	245.825964113171		433.463882535232	427.59437521724		306.125	217.602151709425
			275.790215954165	209.805421468978		425.99124520657	412.32934740783		148.28125	139.470481181387
			329.516941789748	219.469267769624		445.36869895804	421.151352033554		235.051282051282	295.987052078862
			307.282875124213	225.027635755609		528.896723034298	411.663920669387		670.571428571429	1299.26233650007
			293.396092362345	223.068631723762		404.609000725865	376.941185686335		330.787234042553	277.158459279438
			279.228749136144	189.144849402118		448.915903768363	437.763278612087		261.3125	210.925231912749
			312.226809651475	189.578172945177		493.843048113871	505.620971621071		208	99.062750675663
			336.829145728643	345.744301370644		485.849436612052	511.869971258727		195.324324324324	160.514080644514
			300.419888029859	208.572529783672		430.244861747745	419.573198249052		270.666666666667	138.637416786859
			233.759662684469	208.007855747012		498.63168963418	477.206483610058		241	19.7989898732233
			327.674801362089	230.332124054554		443.216043624883	419.936475952709		842.6	546.382924330547
			298.880340453939	264.991571564426		424.790303738318	366.098650468489		245.75	249.221205138947
			318.945803040317	231.386789309796		436.522894092974	423.005305790694		206.015873015873	230.563999376528
			311.399153737659	204.597117681386		458.775738520035	448.155146091387		212.74358974359	192.650577700263
			324.723323890463	236.234887341119		400.695886716116	376.442411665421		631.4	841.174357669086
			329.029504741834	216.300595164449		464.577503175275	475.077585070029		219.378378378378	204.989045846553
			335.998051394471	412.934601819564		348.633644893671	282.483496530858		1967	0
			324.969209870953	203.194142531225		437.031564908121	424.291625555307		594.8	334.352658132099
			349.838057620818	308.969075165821		286.573308061099	244.581610853609		365.428571428571	208.483298406097
			336.073426573427	232.683826376394		517.187950701455	536.482464525803		163.970588235294	160.958973672148
			315.412387355171	227.497358404779		413.893078434336	389.705520402917		211.4	115.67324669084
			322.068010075567	273.795632364309		443.898360417876	433.999059031743		345.857142857143	207.8769095494
			294.266652202213	232.095288480814		420.484022556391	425.020455671184		2780	0
			310.536732570239	220.300019089998		433.279771737498	426.895119010532		478.912408759124	454.962158647038
			342.592345505618	264.533718859173		361.250392054365	331.412224304055		1498.33333333333	2603.76340451022
			349.696276943174	206.026642226852		439.841633823003	425.464496735874		226.938775510204	214.67459950695
			247.678741658723	193.146473103773		469.216173208603	434.739488223907		212.174603174603	288.15422280229
			266.251960085531	251.31597659957		450.800708797032	395.275818724386		799	57.9827560572969
			329.384615384615	224.108205026269		490.09038515603	476.658212679557		170.857142857143	101.761860195636
			336.078897697244	251.17107928437		496.976636455186	385.923625658643		534.1	468.691924711591
			352.905032822757	240.462474354593		356.091279543602	317.933544939877		218.673913043478	181.427188253804
			317.827348745696	220.948739912679		578.998670849062	586.535810197759		1187	0
			332.050869794412	226.575554120011		431.47093704246	424.363290492984		400.75	584.992482469181
			295.200391644909	198.440911151551		480.180113007514	364.509349205631		809.5	2.12132034355964
			326.205156950673	251.170853991643		416.639509915372	427.321521419898		244	112.280897752022
			288.989319092123	241.429469340262		487.87426124197	370.372266113256		192.118421052632	193.769758019168
			313.836642087351	237.666203036056		411.312133947333	321.751537352846		171.816120906801	182.648716906821
			308.422667013257	190.582652576755		476.306217287091	485.174640214117		263	15.556349186104
			302.954106280193	211.46565469046		412.80085775554	386.946012344549		251.258620689655	237.694663282767
			337.053976531943	218.207732348481		369.995091215474	359.068045669344		196.35534591195	248.5636647078
			308.272917538719	204.08966283585		403.026539692452	369.834026425355		199.375	71.8568765970642
			296.002979145978	201.922833261157		159.823377479804	193.39108909159		1082.33333333333	946.989616275349
			304.900591715976	206.791104412319		438.563551984484	431.092263062937		982.666666666667	916.642423921855
			327.029216467463	240.344191551674		413.431210144396	390.706448213319		656.333333333333	750.88685343843
			313.76370510397	228.265736335428		439.888317256163	424.642645955772		169.190476190476	153.578272272759
			360.139925373134	239.608254732731		466.815763219155	360.116319868666		183.094339622642	152.210035066799
			278.501385041551	240.886233011795		457.122498779893	452.552444107954		283.5	41.7193000900063
			286.087719298246	209.824903340794		312.912297454567	281.838600963747		275.5	61.5182899632296
			358.319660537482	264.097066163491		461.057411730376	366.864902720476		746	79.1959594928933
			309.114913918274	203.762365832877		520.842064982954	530.540229629368		285.148148148148	227.382137163184
			334.593867515187	256.1728834899		438.110691544499	424.561195560456		657.818181818182	430.217344648451
			365.012864493997	311.287703636916		556.429790148826	509.293333515526		1333	619.425540319416
			375.138230647709	341.470977462579		446.548500140174	428.140580566671		376.333333333333	35.9072880253206
			271.811584699454	183.03908441799		389.907301441978	459.547317165919		179.959595959596	222.15215381148
			308.082515337423	190.537700099112		441.712394791742	436.076912574114		299.116279069767	241.59482110721
			326.166455294864	212.915576445176		523.73195663397	392.268279305293		160.037037037037	137.764966922332
			334.078832116788	250.433737376483		437.75423367013	420.109237938491		181.122641509434	202.721281934449
			310.218702865762	199.526891847707		371.14070780722	423.007989909923		1893	1795.25234994972
			317.775872264932	227.215087287092		416.875926184818	388.888844034203		1218	718.420489685532
			314.096153846154	214.558389096035		399.184843565525	359.721917003458		739.666666666667	1019.00556099235
			307.016119402985	204.676342536051		450.260255595566	440.854664214412		250	32.5269119345812
			322.419933554817	214.116614552553		423.956442321203	415.907030449756		293	53.7401153701776
			296.868362480127	218.657754452208		457.007196528733	321.672133344894		469	607.035602104376
			333.867954188188	210.735242421058		439.581876214266	427.645124206654		395	318.200146658252
			305.573529411765	196.511878836954		524.159155409241	455.077498223829		353.571428571429	211.634005729118
			318.520123839009	240.449094654679		429.034666448123	423.34013835555		793	0
			344.175398633257	307.600858620378		425.56820524905	312.611458776141		202.588235294118	159.828430070571
			317.652173913044	201.320204381525		454.02825535513	440.999330854297		329.5	91.2167747730646
			302.373093997298	212.68860529029		474.247135722679	352.155700527133		164.89247311828	141.602356769689
			295.179266895762	199.10058060538		438.82523364486	426.399783629637		260.599576271186	261.849081020428
			309.914979757085	215.403308201646		461.527894380501	449.451948675298		2242.75	3251.13153378943
			320.170503837171	211.594444404187		575.592362895366	579.820331807349		186.13698630137	181.989797872519
			342.063612489058	262.195265606798		424.409607363728	406.950919355415		642.833333333333	710.497126430971
			358.366071428571	255.320729715775		320.964132426395	259.961175263169		1500	2572.75416625841
			323.950188476037	210.983595351323		507.543708012453	455.499851590768		702.5	785.870663659104
			339.591172214182	259.656228495674		430.238361547763	427.924044836959		2340	0
			324.747560010551	392.351559216693		470.553410478572	333.227268441054		1472	1135.6134905856
			326.615650785201	237.53782894725		445.668229859313	434.730209752624		470	744.41950538658
			288.338780207135	199.329020250162		430.321077267485	405.612483528115		200.12	219.298104815136
			271.144462947544	258.384600264216		456.16480931154	367.786744659523		176.770114942529	194.218272147687
			337.395554202192	252.181982730683		442.616336451352	436.458347841075		625	649.431443648981
			324.500192529842	219.562849447342		519.168481585709	383.019445804036		523.375	669.47675463753
			301.120137863122	211.348190153042		499.882020757021	385.494936607537		253.757352941176	256.85777867149
			315.6	240.90633293744		451.370013220313	438.582864497382		220.810344827586	201.775711648952
			304.584254754533	201.75518679329		459.939529362475	450.89872557873		266.161764705882	504.243312827112
			349.018872266974	240.203538640145		585.693388072602	464.441470136596		3056	0
			320.556332236842	212.117221035164		555.544612234451	577.39372849562		303	45.254833995939
			295.438090810476	255.84275254409		407.371196300716	372.059099155517		273.563218390805	224.327783927693
			341.42876739173	239.097075630912		408.058589172721	398.211621781532		300.125	216.577559515556
			336.849430894309	280.493211214771		365.556581137041	279.112319995627		909.5	869.666027852072
			341.857170884834	282.099854150991		442.481584775654	486.440544430729		260	18.3847763108502
			300.082521117609	199.360209635317		433.974202517958	430.995198786214		183.48275862069	175.918841096588
			293.413273711462	211.105387263957		399.541206960385	363.413840911256		320.160173160173	221.937624155126
			337.180430256766	270.817171463868		286.07713884993	267.248119251545		184.250859106529	170.352946871723
			314.943874643875	212.904846405751		452.308326348142	443.154089118655		656	362.038671967512
			338.54775107825	303.315325610905		454.158442477876	440.365730654694		195.290322580645	188.500327181242
			277.621656050955	185.819764498084		435.361262077295	409.315831680308		1241	2414.92508017478
			319.172234140362	202.05627574181		435.958263617773	313.28276009952		779.833333333333	735.718537666863
			288.961538461538	190.713196522838		542.049960208683	436.613773358506		191.301886792453	184.843549741361
			307.657119476268	202.22111326752		594.107378172092	608.463700731611		242.666666666667	80.2238534767975
			322.837257617729	243.82917372329		451.970684950675	432.327479081027		685.2	370.528271525939
			334.723125454987	245.811762521089		497.52092714604	557.940505136548		302.585714285714	261.52307038044
			307.279139143405	253.025934806119		531.082910321489	525.470537811545		337.428571428571	219.784634845764
			331.594322753688	246.277825688476		440.241392049653	420.776759031229		430.6	624.568090763529
			326.635722510075	218.272021242931		446.645206593244	423.965082423197		406.5	214.533680339475
			343.639187227867	243.192077023215		428.834811847188	400.424751193032		311.880503144654	252.040592591093
			316.051044083527	262.010474938379		443.814745196324	431.973947357038		454.833333333333	725.291780366127
			314.361968306922	213.749179283456		457.781606001667	447.047540730012		349	211.706557920785
			310.481300089047	190.43866402014		608.712606341841	486.015674090265		230.8	180.700857773282
			301.525572519084	205.675932635817		389.75340071434	352.759350269289		232.139240506329	366.902164496527
			307.148684916801	230.627730934935		434.411827880003	420.901523119432		1101.88888888889	2290.4541822772
			292.522749462996	213.000327170967		544.641877535252	574.54529529632		220.564516129032	246.423108146234
			269.649058449499	227.953552856714		431.170088610331	394.023485181652		995.4	2185.64138565014
			265.386715195632	202.764915520167		363.268986537973	326.491454158332		269.5	2.12132034355964
			323.428918918919	239.037170622238		571.220079615365	592.338791862397		1163	0
			303.617349185381	212.502461738985		399.189574549636	369.5740383313		877.5	925.502566176885
			303.982280651615	222.292583827872		457.554482342288	442.044767824801		614.833333333333	666.387699966518
			294.539206195547	209.464943742673		345.694194740822	322.597440514002		168.802816901408	168.69504351414
			340.560909705021	258.014965596193		448.298002219756	444.692100395517		321.653386454183	313.25713938949
			320.215014102842	197.733075990083		329.97781129872	429.705077715179		170.715596330275	172.149810498014
			324.055023923445	240.40743488734		419.573079145003	396.828796239932		1190.875	2350.74106476478
			310.81717791411	195.916315113828		434.279818496111	425.559192050377		765.5	725.697939917153
			300.651737242128	194.104393019129		560.592445236057	500.389272346122		1129.5	427.799602617861
			320.034416365824	317.796743028092		573.541318058952	527.25089908497		488.375	673.351730948565
			268.245073450376	191.040923733981		424.582366409251	446.996193501863		193.739130434783	191.912407422663
			310.165223665224	200.418391187524		465.687628630231	321.902170879312		254	190
			315.429263859437	222.512999086216		362.289120594892	326.589689151185		726	77.7817459305202
			334.782166367445	290.425791802392		448.718713191991	435.32796795311		260.333333333333	293.864685785674
			289.167679222357	210.307260699816		442.43138942687	431.717974425642		306.373417721519	259.138171937528
			301.457583547558	187.688452278352		495.825546140092	373.360372217012		680.166666666667	729.797894397255
			326.146445131376	261.582914175444		420.816794455913	395.773538876251		501	376.180807591243
			304.195833333333	258.586306472172		485.02531557775	351.34451884216		246.5	54.4472221513642
			334.915422885572	224.309005066169		596.058143845774	607.81233486318		312	53.7401153701776
			303.430134086097	221.126031330386		503.682981927711	403.624360487085		272.918367346939	280.337433338133
			297.634564254062	209.428633496864		435.292978723404	423.264963871034		319	29.698484809835
			254.820402623841	205.630847796578		373.693302315516	450.220523934164		980.333333333333	659.224038801175
			316.43808979125	217.612105072657		436.229693543588	419.887474317548		182.181818181818	163.696343340242
			298.263322884013	187.350739524423		475.253017723606	513.561756982305		219.47619047619	199.293822407443
			309.125648414986	203.73382374864		454.197213599942	444.889468277726		673	802.027430952334
			324.673412421493	292.528209923874		318.305250195903	302.817641652348		319	8.48528137423857
			308.703987730061	193.749154904727		448.388530225539	354.429662047118		324.666666666667	385.46249277113
			329.875647668394	269.064078454161		427.638651826798	310.13995046574		494	745.243584340047
			326.851679586563	203.963001835901		540.614714515671	456.659663247425		755.833333333333	710.977753988595
			289.908256880734	218.646556594784		451.479481792717	442.695920929957		178.55	162.678848324875
			304.177083333333	205.238061557843		440.410631795892	438.35100475156		1238.5	632.86056916196
			338.219613782658	233.426718291038		431.897529950195	348.071210517918		205.811320754717	201.420728499765
			323.581286836935	230.914845142557		563.999541003672	580.444582142897		300.871559633028	281.991334937711
			330.101046025105	211.731915144914		544.045511482255	466.302300999767		468.666666666667	300.939085752139
			226.621176470588	159.116871766477		439.86170212766	426.001194760518		183.9453125	211.997671529099
			331.84549071618	215.230548754148		463.075498420307	424.393673818859		398.909090909091	612.093694550998
			361.064302884615	860.220955729188		285.588235294118	333.055815848617		333.571428571429	229.033372490311
			286.087738539153	183.866524517692		451.237300382976	433.617771856808		181.6	134.671782081061
			331.179920477137	221.748381529245		494.223674247736	509.393747357855		377	205.14710169372
			355.426884045916	294.241137545748		493.702662240448	503.902307716471		289.638888888889	237.091682420569
			307.596319723979	208.464381882111		494.901481004507	348.550488539828		306.372549019608	260.962738879694
			275.526852481305	231.639998767375		446.089989157933	432.943060935394		2544	0
			289.135552913199	186.345452476035		442.249260301653	430.975419418681		1967	1790.30974973606
			314.19341894061	192.954943334899		459.317922002749	372.778667901551		258.333333333333	224.802876612674
			318.857142857143	267.739015413074		499.213081151589	393.634731062492		2833	0
			315.271890266817	232.52823023574		429.799574876577	416.108057432546		643.333333333333	709.781280865216
			347.7656587473	238.793114283979		549.079009673273	487.613212696242		273.594936708861	354.545050444294
			328.030978466188	239.838027411957		430.445916772128	411.131838762743		393	531.679884893156
			340.639805576874	244.214023899854		471.527593423019	373.695252503082		261.333333333333	185.75880418794
			301.026420633256	202.2999999746		417.092343713416	308.801441595516		270.913043478261	298.707424755169
			324.552829354553	203.901100331242		636.608990249546	464.995862573067		184.191176470588	181.868105181138
			309.013860814323	196.576175463542		410.193797269174	454.553064482639		209.634146341463	188.106054673628
			291.885463725751	194.553244165247		469.212035628938	449.297752971884		350.166666666667	210.059436033392
			319.717984604619	200.545455614046		435.429012118986	422.534325924432		492.8	692.473248580767
			347.738892686261	260.301567722203		418.217720759247	398.258944077459		1008.75	917.17187593166
			305.550581395349	197.390809868362		491.288095238095	400.460009520366		1040.33333333333	928.690116956853
			299.929036321646	194.165535968387		503.566373124592	365.751651297307		1238.33333333333	865.638107602325
			299.465509365007	181.878506073818		476.744665302543	325.992537322805		351.285714285714	212.474872463949
			319.293976864779	208.513417644387		323.521317157712	359.956650669784		173.316455696203	128.233715345768
			320.845168476747	206.374960904874		602.990019485766	614.438422769664		225.356435643564	179.707127524671
			267.640197397936	220.842592225034		479.699187908865	377.465000784396		283	11.3137084989848
			327.039009577202	199.633445920853		436.381861848124	403.10518252847		281.820105820106	249.207743420705
			330.739803094234	239.687917655403		442.675449602677	428.871644704206		334.141104294479	286.228797312777
			326.118188423347	232.048686920991		502.980231542158	375.634603968716		726.666666666667	407.994058186086
			322.995797389958	266.144769358089		407.030373022289	386.723948684607		359.4	191.513184924694
			341.225330090341	277.431104697178		434.717349755787	411.467016819981		1234	643.467170879758
			326.003487470938	221.441854411347		440.34506503443	427.490614626235		515.333333333333	355.887435387464
			283.690101305993	293.727212831092		452.004854743007	364.94656031338		193	159.283101372929
			326.210667461263	248.806843400324		508.422522565096	485.407306862075		179.161290322581	177.041157725405
			361.687480190174	248.568779471442		447.769005639232	435.250182631489		161.396551724138	141.487577987408
			315.528049408132	280.701660770054		582.825659690628	632.163242005645		324	203.688487647191
			335.996146112601	249.736653961164		447.392012920276	437.651598717178		197.37037037037	169.379254738322
			283.379422718808	187.094345689058		434.696054801472	510.927761168395		991.25	1019.63338999858
			326.925354719309	226.233460180741		472.835943721795	424.541726392772		175.13829787234	167.206948012749
			351.793717047452	277.155711386714		311.08650008676	344.40041392807		424.166666666667	265.802495599019
			306.621768140117	202.020118974483		453.596725345448	353.973506168346		536.333333333333	320.19421189855
			286.01065773447	193.449897432448		435.413272780545	427.876769068026		203.545454545455	214.407868341472
			317.263602251407	235.928374543769		514.33815940367	465.283767059456		626.2	354.016572116806
			348.028670899038	373.444399307918		319.157538338976	282.750446218224		325.860465116279	240.007543637501
			322.729090909091	224.835753184227		531.455019556714	423.198382527361		2354	0
			306.300929614874	216.241571215798		415.501245001132	398.569098441192		260.5	60.1040764008565
			312.839038911333	292.570571982314		424.82159115543	393.261810876617		159.576271186441	162.992934413167
			326.296308613236	230.173440484055		324.89014260621	365.037466311271		208.6	194.248308629459
			330.176571498591	322.560644579325		514.997093961899	478.920621192857		249.604651162791	170.46772345449
			330.844034007622	249.747544688697		483.890072811224	492.14402343418		160.075	103.455772167974
			334.225196463654	211.49043710112		446.977283915887	434.378556790539		2432	0
			339.609090909091	258.250158707041		483.262329090052	382.941667428119		618.727272727273	812.324330659755
			279.416076487252	190.181233976253		492.80032148598	468.224756900375		203.258426966292	184.508470370351
			272.339266450917	197.995722971084		307.6798571036	245.550659645451		247.5	41.7193000900063
			304.179012345679	233.217519886343		436.062202317481	437.172747633581		928	855.15417713221
			332.542490372272	243.010408698813		580.166093780401	531.460164010746		369.4	198.479973800885
			223.328988764045	152.814493275383		463.454624972666	454.400045482292		168.938775510204	157.92026049076
			287.433333333333	204.094063458342		511.233703190014	386.970729329224		570.454545454546	373.165476333587
			342.994789857589	233.390458136611		437.53562832762	429.444120564591		186.796610169492	152.13727690081
			334.250500667557	229.3119027792		593.410593495624	661.86842221332		305.091603053435	215.708865421096
			327.637728937729	238.737647434564		416.721499591959	301.81136097504		316.904109589041	265.688937352067
			334.885812236287	216.203598929592		604.099150511871	611.57468867084		368.5	26.1629509039023
			364.121530382596	380.419422088844		545.82135130123	501.81238118106		963	0
			267.469945355191	215.967593346992		338.268632707775	322.731227213149		201.088235294118	181.34873926405
			246.754962354552	198.779058988773		402.550241366506	374.034502606452		1183	1188.52205140109
			355.693313953488	299.858029529448		401.076746695441	387.935623957052		577.375	664.731081501599
			338.852332746479	279.505205689919		548.740222367561	411.080753543969		268.666666666667	149.25593232208
			316.090972708188	210.872989641395		472.434197117484	337.087417425432		248	76.7072356430604
			307.481493401996	222.182057350403		527.718668811085	490.635561009946		723	803.213545702511
			305.90007070469	232.172190175921		297.791345493398	278.580048927997		181.606557377049	151.907129379382
			276.251792114695	275.816485825789		457.435592747559	384.975026715486		170.929824561404	160.228727098073
			314.985824742268	186.770934925407		554.110786838341	544.539880338797		507.666666666667	81.4452781524708
			332.270568746549	196.91935335178		365.030516431925	73.0766656776032		204.5	13.4350288425444
			324.747174550021	200.280593885254		456.058017824033	341.435912840207		1479	1743.72532240603
			329.168448562604	244.857397958625		443.964800709902	418.965781160642		672.5	723.172662647034
			348.816706443914	270.448976072238		442.787872138103	431.021883600577		335.5	28.9913780286484
			321.122047244094	289.112801803094		557.789611752361	604.240299167483		474.333333333333	253.695355364132
			315.840760157274	222.772539295109		366.073194377121	276.429702407331		498.785714285714	268.236169927068
			300.93002738059	249.217530141787		462.18740107629	362.200507695355		237.116883116883	189.426903971036
			315.489249090308	215.615504521604		445.37843620332	379.170882494784		346.5	183.140656327316
			324.267537826685	216.524045983388		484.496385101126	423.849174463273		871.25	964.586051112082
			315.265647593472	230.773076609578		466.383481731655	341.378214855139		240.166666666667	259.964427462873
			303.191011235955	194.437333012728		387.712275278614	350.559308036223		207.129032258065	180.376244652986
			312.760320394332	199.558884326366		457.214604910362	409.61469687249		180.5	58.6898628384834
			312.996382428941	217.739020840374		438.404753225924	430.302854988816		394.75	305.045761594333
			307.426380368098	225.823465441768		461.280476626948	450.650766091332		162.491228070175	144.181448530144
			312.643548387097	212.079088783366		522.319157984265	363.45026518998		332.296296296296	270.885558409794
			316.210838021913	214.581481145855		423.126616594818	303.661131326741		315	24.0416305603426
			314.136529569238	220.770576880374		437.275181922635	417.679003757375		697.428571428571	671.548920318507
			224.865162907268	186.985792036941		520.544933078394	591.482392906345		255.694244604317	230.727737490797
			331.074394463668	215.468863528819		461.333561376075	354.248788756371		707	1001.53715191533
			336.187890137328	259.102120958107		342.54363449692	370.387737125878		227.797619047619	322.7715735144
			307.87280334728	183.276996889459		556.457528306432	629.316164185166		229.719298245614	241.57398706829
			336.872978612415	217.767825356854		507.381086908037	379.041868639925		397.875	367.149808855809
			291.759328996919	193.295298797161		508.849764203907	490.902621339084		218.1	184.600138437411
			290.79169683804	189.486963476298		511.163495675922	510.644698439716		179.311688311688	138.602827090126
			327.338260525274	381.220443665079		429.70788880541	401.325786208735		1175.5	546.593541857201
			338.028210402586	252.779007667106		496.240569546276	359.2909352134		325.5	354.26049737446
			308.72185581078	209.313222734442		441.786315404318	413.72228587932		193.090909090909	74.3107724969328
			321.928142076503	204.599818108915		594.974522292994	538.548524514887		532.088235294118	378.22486935661
			367.966527196653	266.380001045287		384.677204658902	350.679769558611		356	205.783867200517
			317.035372848948	215.030872498364		403.505585757811	326.614033840661		382.166666666667	211.850340256198
			349.669096209913	250.059881543262		530.056762295082	544.879970769334		248.272727272727	274.253427983941
			332.356145633726	244.794263738534		493.084878968878	417.862785204311		180.52	145.015866830678
			281.455020445252	195.446543634774		467.778546712803	359.064744660766		318	98.8078944214479
			335.02448657188	246.823958710676		566.653154338861	586.949141008994		252.466666666667	260.538425144952
			365.187024429315	261.478818847005		445.214810017271	428.845423492242		199.40350877193	188.475259805889
			361.366075706756	255.110390487297		437.368743318107	352.072870969037		750.25	968.793192585497
			334.267463235294	259.876012492839		467.345426091905	456.500653134495		438.639455782313	392.852597850718
			345.902097902098	223.742084978487		616.101688062266	614.177830247552		609.769230769231	402.306507082629
			332.417248255234	231.651705368436		538.535893459819	398.032781225741		226.962962962963	197.515126047273
			307.800118273211	199.704569435054		529.421077239574	528.172897283905		214.745454545455	178.946735110574
			203.466375252186	151.318864437534		396.127571646752	321.515840722386		451.666666666667	85.9088664419065
			327.967826657912	255.437435506784		481.618682566723	375.351242814577		207.492537313433	154.919761551656
			296.104651162791	220.500864787581		442.735741830729	348.919413499434		414.181818181818	266.943371590987
			302.094278283485	268.868140862413		365.771973696397	312.222272026626		300	59.39696961967
			317.963132323521	208.536107774828		296.459802886308	229.581111752901		722	1382.29676022674
			321.851961006574	244.001668301486		426.014261435011	421.554697004229		242.618181818182	266.3469952628
			340.608187134503	223.146362318171		490.79189110918	440.382086402411		198.322274881517	190.862354856758
			326.897612884671	219.472773914435		432.870111333143	339.796389889826		249.5	43.1335136523794
			288.232639649507	285.04278433134		395.877828425937	430.927195361154		420.8	583.082927206757
			358.789625360231	264.683038946477		437.273390203632	309.996488050874		3592	0
			307.138560687433	213.358925980359		407.541439671341	303.582414417729		3491	0
			322.392215568862	193.950020238447		470.345985932573	377.667712366864		171.984126984127	191.965175946685
			261.151283830673	207.808191305271		454.066140635878	375.16890201153		609.6	316.054214758586
			355.469909188856	284.735901522178		585.951670340851	516.145993607305		183.164705882353	143.070399509075
			305.833059210526	231.06816706092		449.889339391821	428.617429969977		371.857142857143	205.911330893849
			336.504912099276	235.056474353886		184.840688453469	163.384499061508		162.709497206704	238.486695431968
			353.10513739546	359.950718729457		440.942550690567	359.99009111689		167.384615384615	176.941892041071
			318.295715778474	229.849536252137		606.665759813447	630.897026513154		405.333333333333	134.841882712061
			325.969980506823	219.041099770455		519.345151524609	493.440951668038		191.516483516484	182.871481066865
			328.894321173373	262.51615830755		333.157035301991	273.636209711854		279.514522821577	229.241868259724
			313.984451718494	212.151705615108		472.579002245749	493.049233584245		421.166666666667	648.758018576007
			335.924786324786	340.217915516855		465.310072623934	370.583924797787		1650	1074.80230740355
			312.517765532966	227.842625280065		399.506233325249	302.950657427109		176.212121212121	147.040079847588
			322.650209907641	205.902359686398		467.301646706587	455.870384284598		179.627720504009	180.120952001588
			398.362694300518	358.288878041683		516.209373963319	538.860221875493		520.75	673.328565518245
			261.534461411473	181.717318051414		360.549964274778	325.392870999651		200.833333333333	152.820701041013
			333.081553398058	238.330819561193		443.125133753418	362.448343016022		222.333333333333	66.3350083540609
			321.952758402029	221.243075555757		594.723853571273	575.025057535163		425	32.5269119345812
			343.798043326345	246.664749247154		413.889097405175	315.109465387366		389.5	217.962152677936
			320.917505683664	215.19032107438		550.103220397495	582.845274472677		169.890410958904	158.770060993514
			220.486994219653	211.09494487703		436.9808757234	411.982148993176		822.333333333333	801.91915635763
			348.70670995671	235.795914838205		447.516277895951	608.549573545118		215.147540983607	244.828227952142
			381.586531226486	284.89735908015		465.298850574713	353.448797325362		228.782828282828	307.364411620875
			318.079159540679	195.327098863465		522.471310688927	504.343230982734		187.503703703704	173.550654890673
			336.464985994398	226.123926896137		419.704088301503	393.922320101943		206.26	200.960937416571
			319.157676348548	212.232147099459		451.941095187335	471.832433010127		190.321428571429	149.067507508752
			285.097541150173	191.017893417715		445.559986453306	360.700620365032		215.714285714286	218.004815467685
			354.461126005362	265.868019387541		416.130886320827	414.28851843128		247.333333333333	18.5831464863551
			310.83845001872	204.237842589704		520.354297113094	489.925876132496		311.25	218.277510130044
			303.992657856094	204.721868716528		500.389379310345	406.836332877719		325.5	30.4055915910215
			310.833960328317	216.756726928208		216.840102672505	238.796457443765		700.428571428571	670.071104968932
			315.512663952962	202.372429058807		521.008080127935	418.185012261512		581.538461538462	877.550911665017
			360.082920469361	266.398480964554		507.334909573586	408.778034355378		522.333333333333	273.934907109943
			327.833138401559	258.647606737122		428.424018590754	339.821451034342		120.266666666667	103.472885797382
			368.626310772164	279.67985115092		431.824396385721	418.353672179218		470.666666666667	648.488049234525
			317.883921357393	190.090326313294		502.678034102307	476.307327537729		219.415094339623	185.346809435122
			330.261270801815	328.795099183345		452.896949780924	366.922345552516		190.292307692308	175.321020120674
			385.453470633105	417.728908030229		509.337878250291	484.19567640223		327.5	241.084355914412
			304.598879290217	228.832941066198		504.852530429212	375.725574369212		183.833333333333	102.55031285504
			329.863095238095	212.45478829589		347.944623888648	293.211261811225		453.666666666667	597.758702710941
			300.841095890411	212.175725124558		528.407439953134	413.055294336465		264.369565217391	278.81115541971
			337.760663507109	247.145073974699		411.525603639333	321.160365123071		1278.72727272727	2304.98360475337
